Price,Adj Close,Close,High,Low,Open,Volume,100sma,50sma,21sma,signal,position
Ticker,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,,,,,
Date,,,,,,,,,,,
2021-04-05,174.9940643310547,184.89999389648438,191.0,184.0,190.5500030517578,119897,195.25149963378905,195.15399963378906,197.17857142857142,0,0.0
2021-04-06,175.8458709716797,185.8000030517578,188.4499969482422,184.0,185.8000030517578,168050,195.19149963378905,195.03099975585937,195.8000001453218,0,0.0
2021-04-07,174.8994140625,184.8000030517578,190.0,184.4499969482422,189.5,171686,195.15699966430665,194.96899993896486,194.68809581938245,0,0.0
2021-04-08,176.7922821044922,186.8000030517578,188.39999389648438,185.5,185.75,78106,195.13099975585936,195.0120001220703,193.9357147216797,0,0.0
2021-04-09,175.751220703125,185.6999969482422,189.5,185.0,187.5,102547,195.1124996948242,195.0420001220703,192.9000004359654,0,0.0
2021-04-12,169.45748901367188,179.0500030517578,184.39999389648438,178.1999969482422,184.0,148306,194.9804997253418,194.96700012207032,191.71904790969123,0,0.0
2021-04-13,167.61196899414062,177.10000610351562,182.64999389648438,176.0500030517578,180.0500030517578,124171,194.82149978637696,194.9890002441406,190.37380981445312,1,1.0
2021-04-15,167.51731872558594,177.0,179.64999389648438,175.4499969482422,177.3000030517578,59789,194.66899978637696,194.91900024414062,188.90714300246466,1,0.0
2021-04-16,170.9717559814453,180.64999389648438,185.9499969482422,177.14999389648438,177.14999389648438,239069,194.5854997253418,194.845,187.75238109770277,1,0.0
2021-04-19,166.57089233398438,176.0,179.75,173.0500030517578,175.0,93525,194.3874996948242,194.6120001220703,186.48571414039247,1,0.0
2021-04-20,167.04409790039062,176.5,180.14999389648438,175.75,178.0,54623,194.15999969482422,194.40900024414063,185.46428571428572,1,0.0
2021-04-22,166.76016235351562,176.1999969482422,177.9499969482422,175.39999389648438,176.60000610351562,52510,193.96249969482423,194.15200012207032,184.81190490722656,1,0.0
2021-04-23,166.8074951171875,176.25,179.5,175.10000610351562,175.10000610351562,48823,193.77099975585938,193.96200012207032,184.2095242454892,1,0.0
2021-04-26,167.99050903320312,177.5,181.75,177.1999969482422,177.1999969482422,31483,193.61199981689452,193.455,183.54761977422805,0,-1.0
2021-04-27,168.08517456054688,177.60000610351562,180.6999969482422,176.5,178.3000030517578,82572,193.4604998779297,193.07,182.5404772077288,0,0.0
2021-04-28,169.93069458007812,179.5500030517578,180.0,178.10000610351562,178.60000610351562,50399,193.32299987792967,192.79399993896484,181.92619178408668,0,0.0
2021-04-29,170.1672821044922,179.8000030517578,182.3000030517578,178.0,180.60000610351562,67630,193.17849990844726,192.46700012207032,181.59285845075334,0,0.0
2021-04-30,166.09767150878906,175.5,178.0,175.0500030517578,177.5,124242,193.00049987792968,192.0120001220703,180.88809640066964,0,0.0
2021-05-03,164.8673095703125,174.1999969482422,177.89999389648438,173.64999389648438,175.5,186178,192.76899978637695,191.515,180.3000008719308,0,0.0
2021-05-04,162.64320373535156,171.85000610351562,176.10000610351562,171.39999389648438,175.1999969482422,211586,192.5204998779297,190.98600006103516,179.68095325288317,0,0.0
2021-05-05,165.1985626220703,174.5500030517578,176.8000030517578,171.14999389648438,173.89999389648438,209846,192.2824998474121,190.38300018310548,178.9190484909784,0,0.0
2021-05-06,165.43516540527344,174.8000030517578,176.4499969482422,172.75,176.4499969482422,88870,192.06799987792968,189.81300018310546,178.43809654599144,0,0.0
2021-05-07,161.83876037597656,171.0,176.25,170.35000610351562,175.5,370167,191.79949981689452,189.27300018310547,177.73333449590774,0,0.0
2021-05-10,161.93341064453125,171.10000610351562,174.75,170.10000610351562,172.5,267905,191.54599990844727,188.72100036621094,177.08095368884858,0,0.0
2021-05-11,167.8958740234375,177.39999389648438,180.1999969482422,171.1999969482422,171.89999389648438,712025,191.37549987792968,188.31000030517578,176.63333420526413,0,0.0
2021-05-12,174.75746154785156,184.64999389648438,186.3000030517578,180.0,180.0,673015,191.25899978637696,188.00900024414062,176.58333405994233,0,0.0
2021-05-14,168.3690948486328,177.89999389648438,187.75,177.39999389648438,186.1999969482422,280642,191.0629997253418,187.56900024414062,176.52857171921502,0,0.0
2021-05-17,171.91818237304688,181.64999389648438,185.8000030517578,179.0,179.1999969482422,365584,190.72899963378907,187.24100006103515,176.7452378045945,0,0.0
2021-05-18,168.7003631591797,178.25,181.8000030517578,173.3000030517578,174.89999389648438,566065,190.4654995727539,186.81800018310548,176.8047616141183,0,0.0
2021-05-19,170.9717559814453,180.64999389648438,185.9499969482422,178.25,180.0,557358,190.2629995727539,186.21100006103515,176.8047616141183,0,0.0
2021-05-20,175.98780822753906,185.9499969482422,188.39999389648438,182.5,182.5,1199933,190.23099960327147,185.635,177.27857099260603,0,0.0
2021-05-21,175.56192016601562,185.5,189.35000610351562,185.0,188.0,336242,190.2179995727539,185.18200012207032,177.70714242117745,0,0.0
2021-05-24,176.0824737548828,186.0500030517578,190.5,185.0,189.0,457632,190.12849960327148,184.85100006103517,178.17619033086868,0,0.0
2021-05-25,174.75746154785156,184.64999389648438,188.1999969482422,184.0,187.3000030517578,161110,190.03849960327148,184.395,178.57619004022507,0,0.0
2021-05-26,177.73870849609375,187.8000030517578,189.0,182.85000610351562,185.60000610351562,542811,189.90749969482422,184.07399993896485,179.06666637602308,0,0.0
2021-05-27,174.8994140625,184.8000030517578,189.4499969482422,184.4499969482422,188.6999969482422,215123,189.78149978637694,183.66299987792968,179.40952337355841,0,0.0
2021-05-28,172.24945068359375,182.0,186.9499969482422,181.6999969482422,185.75,173268,189.64749984741212,183.14699981689452,179.52618989490327,0,0.0
2021-05-31,170.07266235351562,179.6999969482422,183.25,179.0,182.0,197841,189.50049987792968,182.6429998779297,179.52142769949776,0,0.0
2021-06-01,172.15478515625,181.89999389648438,188.6999969482422,181.1999969482422,184.89999389648438,514474,189.30099975585938,182.22899963378907,179.82618931361608,0,0.0
2021-06-02,173.05389404296875,182.85000610351562,185.3000030517578,182.10000610351562,182.39999389648438,178650,189.1359997558594,181.92699981689452,180.23809451148622,0,0.0
2021-06-03,175.751220703125,185.6999969482422,192.5,182.10000610351562,182.10000610351562,1139938,189.0304997253418,181.84299987792969,180.89761788504464,0,0.0
2021-06-04,174.94676208496094,184.85000610351562,187.89999389648438,183.5500030517578,187.0,236654,188.9184997558594,181.7620001220703,181.38809422084265,0,0.0
2021-06-07,192.64491271972656,203.5500030517578,206.0,186.0,186.4499969482422,2820030,189.0024998474121,182.00500030517577,182.75714183989027,0,0.0
2021-06-08,194.63241577148438,205.64999389648438,213.4499969482422,196.5,204.85000610351562,1923824,189.1034997558594,182.14300018310547,184.40714154924666,0,0.0
2021-06-09,188.0547332763672,198.6999969482422,214.89999389648438,196.0,207.0,1220104,189.1329997253418,182.26800018310547,185.72142682756697,0,0.0
2021-06-10,194.3957977294922,205.39999389648438,212.0,200.0,200.3000030517578,1280054,189.23949966430663,182.64,187.0547601609003,0,0.0
2021-06-11,194.30116271972656,205.3000030517578,209.35000610351562,204.0500030517578,206.8000030517578,414233,189.34949966430665,182.94,188.03809393019904,0,0.0
2021-06-14,190.42079162597656,201.1999969482422,206.0500030517578,197.5,205.89999389648438,518544,189.38499969482422,183.2329998779297,189.14761788504464,0,0.0
2021-06-15,189.1904296875,199.89999389648438,206.0,199.4499969482422,202.25,339895,189.4284996032715,183.53399963378905,190.01666550409226,0,0.0
2021-06-16,193.02346801757812,203.9499969482422,207.0,197.0,200.89999389648438,602706,189.54899963378907,183.80199951171875,191.24047488257997,0,0.0
2021-06-17,187.10830688476562,197.6999969482422,203.89999389648438,197.10000610351562,201.6999969482422,316376,189.60599960327147,184.0579995727539,192.05237978980654,0,0.0
2021-06-18,183.79580688476562,194.1999969482422,200.6999969482422,192.75,198.6999969482422,225325,189.62849960327148,184.2259994506836,192.4452369326637,0,0.0
2021-06-21,191.08331298828125,201.89999389648438,203.0,190.4499969482422,191.89999389648438,270103,189.7684996032715,184.56799926757813,193.22618902297248,0,0.0
2021-06-22,191.6038360595703,202.4499969482422,206.64999389648438,199.5,203.0,462911,189.94649963378907,184.88099914550781,194.00714111328125,0,0.0
2021-06-23,197.70826721191406,208.89999389648438,216.4499969482422,201.60000610351562,203.9499969482422,2904782,190.19349960327148,185.34499908447265,195.16190301804315,0,0.0
2021-06-24,199.31723022460938,210.60000610351562,219.35000610351562,209.3000030517578,210.5,1527212,190.47149963378905,185.9759991455078,196.24761744907923,0,0.0
2021-06-25,197.28237915039062,208.4499969482422,213.89999389648438,207.60000610351562,212.10000610351562,334599,190.7959996032715,186.60299896240235,197.3738076346261,0,0.0
2021-06-28,194.5850830078125,205.60000610351562,210.10000610351562,205.0500030517578,209.85000610351562,283437,191.04699966430664,187.17499908447266,198.49761744907923,0,0.0
2021-06-29,197.28237915039062,208.4499969482422,212.9499969482422,202.85000610351562,206.8000030517578,546875,191.2879995727539,187.7309991455078,199.86666506812685,0,0.0
2021-06-30,192.786865234375,203.6999969482422,209.89999389648438,202.5,209.89999389648438,212717,191.44849960327147,188.28499908447264,200.9047604515439,0,0.0
2021-07-01,190.70472717285156,201.5,205.3000030517578,201.0,204.0,215471,191.59699966430665,188.78499908447264,201.79285539899553,0,0.0
2021-07-02,193.82794189453125,204.8000030517578,209.5,202.0,202.9499969482422,630137,191.75449966430665,189.35699920654298,202.70237949916296,0,0.0
2021-07-05,197.14044189453125,208.3000030517578,209.8000030517578,205.0500030517578,206.0,389706,191.97999969482422,189.99799926757814,203.8190460205078,0,0.0
2021-07-06,191.65115356445312,202.5,210.1999969482422,201.10000610351562,209.0,280614,191.97649963378908,190.49799926757814,203.769045875186,0,0.0
2021-07-07,191.3672332763672,202.1999969482422,205.25,201.5,203.0,241175,192.02999954223634,190.98999908447266,203.6047603062221,0,0.0
2021-07-08,189.0958251953125,199.8000030517578,204.25,198.0,202.9499969482422,374926,192.09449951171874,191.39499908447266,203.65714154924666,0,0.0
2021-07-09,189.04849243164062,199.75,202.4499969482422,198.39999389648438,199.39999389648438,150820,192.1304995727539,191.7939990234375,203.38809422084265,0,0.0
2021-07-12,188.3386688232422,199.0,202.4499969482422,198.39999389648438,201.6999969482422,205197,192.1379995727539,192.2639990234375,203.08809407552084,1,1.0
2021-07-13,192.36099243164062,203.25,208.60000610351562,200.0,200.75,543001,192.17999954223632,192.84499908447265,203.18571326846168,1,0.0
2021-07-14,194.53775024414062,205.5500030517578,209.1999969482422,201.3000030517578,203.6999969482422,459875,192.25249954223634,193.5189990234375,203.4547613234747,1,0.0
2021-07-15,190.1368865966797,200.89999389648438,209.0,200.5500030517578,209.0,426610,192.21449951171874,194.04599884033203,203.3095230829148,1,0.0
2021-07-16,190.42079162597656,201.1999969482422,204.14999389648438,200.0500030517578,201.89999389648438,228416,192.1934994506836,194.57399871826172,203.47618974958147,1,0.0
2021-07-19,192.8815155029297,203.8000030517578,207.0,197.5,198.0,278591,192.25149948120117,195.22999877929686,203.93333289736793,1,0.0
2021-07-20,188.66993713378906,199.35000610351562,206.89999389648438,199.0,204.9499969482422,214785,192.2579995727539,195.79499877929686,203.81190490722656,1,0.0
2021-07-22,193.54400634765625,204.5,205.5,200.9499969482422,200.9499969482422,259143,192.32349960327147,196.3369989013672,203.9095241001674,1,0.0
2021-07-23,192.17169189453125,203.0500030517578,205.4499969482422,202.0,205.25,136557,192.35699966430664,196.70499908447266,203.6309531075614,1,0.0
2021-07-26,198.56007385253906,209.8000030517578,211.85000610351562,199.5,203.64999389648438,1344820,192.45599975585938,197.34299926757814,203.59285772414435,1,0.0
2021-07-27,196.52523803710938,207.64999389648438,212.4499969482422,205.0,210.6999969482422,650726,192.55199966430663,197.86299926757812,203.5547623407273,1,0.0
2021-07-28,191.65115356445312,202.5,208.85000610351562,200.0500030517578,208.85000610351562,361082,192.5829997253418,198.34799926757813,203.40714300246466,1,0.0
2021-07-29,189.0958251953125,199.8000030517578,204.75,199.25,204.75,216861,192.47099975585937,198.73099945068358,202.99523853120348,1,0.0
2021-07-30,187.20297241210938,197.8000030517578,202.39999389648438,197.10000610351562,200.0,211133,192.30149978637695,198.9679995727539,202.7142864408947,1,0.0
2021-08-02,186.44581604003906,197.0,200.0,196.5,198.10000610351562,172479,192.1899998474121,199.1979995727539,202.50000072660902,1,0.0
2021-08-03,192.26634216308594,203.14999389648438,208.39999389648438,196.10000610351562,196.10000610351562,990084,192.1954997253418,199.53999938964844,202.42142886207216,1,0.0
2021-08-04,188.95382690429688,199.64999389648438,206.9499969482422,199.0,204.89999389648438,359860,192.11749969482423,199.83999938964843,202.00952366420202,1,0.0
2021-08-05,189.04849243164062,199.75,200.60000610351562,197.5,199.6999969482422,167385,192.07649963378907,200.0789993286133,201.87857128324964,1,0.0
2021-08-06,189.66366577148438,200.39999389648438,203.1999969482422,199.89999389648438,199.9499969482422,103798,192.02699951171874,200.3909991455078,201.79285685221353,1,0.0
2021-08-09,187.81814575195312,198.4499969482422,201.39999389648438,198.0,200.39999389648438,86883,191.9334994506836,200.71999908447265,201.72857084728423,1,0.0
2021-08-10,181.19314575195312,191.4499969482422,199.8000030517578,189.89999389648438,198.0,255924,191.79899948120118,200.95499908447266,201.33333260672433,1,0.0
2021-08-11,176.60301208496094,186.60000610351562,192.4499969482422,181.39999389648438,190.0,269796,191.63899948120118,201.0489993286133,200.74285670689173,1,0.0
2021-08-12,182.18690490722656,192.5,194.0,187.0,187.0,148467,191.58449951171875,201.24199920654297,200.23095194498697,1,0.0
2021-08-13,180.8618927001953,191.10000610351562,195.3000030517578,190.25,192.25,87455,191.59649963378905,201.34999938964845,199.54285685221353,1,0.0
2021-08-16,179.8208465576172,190.0,192.75,188.5,189.0,151812,191.6074996948242,201.45299926757812,199.02380952380952,1,0.0
2021-08-17,176.93423461914062,186.9499969482422,191.0,184.35000610351562,190.75,191965,191.5629997253418,201.12099914550782,198.3452380952381,1,0.0
2021-08-18,179.91549682617188,190.10000610351562,191.64999389648438,185.0,187.89999389648438,137238,191.47649978637696,200.80999938964842,197.69285728817894,1,0.0
2021-08-20,175.23068237304688,185.14999389648438,190.0,184.0,188.1999969482422,125819,191.40349975585937,200.53899932861327,197.01666623070128,1,0.0
2021-08-23,173.90567016601562,183.75,187.89999389648438,182.60000610351562,186.10000610351562,184255,191.3729997253418,200.10599945068358,196.02857099260603,1,0.0
2021-08-24,175.08871459960938,185.0,188.75,183.0,184.6999969482422,187333,191.31999969482422,199.69999938964844,195.1690470377604,1,0.0
2021-08-25,176.69764709472656,186.6999969482422,189.8000030517578,184.89999389648438,186.0,136289,191.32149963378907,199.40999938964845,194.06904674711683,1,0.0
2021-08-26,175.65658569335938,185.60000610351562,187.64999389648438,184.5500030517578,186.6999969482422,203003,191.32899963378907,199.12399963378905,193.019047328404,1,0.0
2021-08-27,173.81103515625,183.64999389648438,186.14999389648438,182.5500030517578,185.9499969482422,133248,191.25999954223633,198.7179995727539,192.12142799014137,1,0.0
2021-08-30,175.70388793945312,185.64999389648438,188.0,183.9499969482422,188.0,168656,191.26749954223632,198.47699951171876,191.44761803036644,1,0.0
2021-08-31,178.92173767089844,189.0500030517578,191.8000030517578,184.75,185.6999969482422,223749,191.29999954223632,198.37399963378905,191.03095136369978,1,0.0
2021-09-01,180.34136962890625,190.5500030517578,192.89999389648438,189.5,191.39999389648438,127526,191.35749954223633,198.14699981689452,190.72380865187873,1,0.0
2021-09-02,184.00723266601562,193.25,195.89999389648438,191.1999969482422,191.39999389648438,171000,191.42199951171875,197.9629998779297,190.25238037109375,1,0.0
2021-09-03,185.5307159423828,194.85000610351562,197.35000610351562,190.0,194.39999389648438,185519,191.5134996032715,197.68200012207032,190.02380952380952,1,0.0
2021-09-06,186.34005737304688,195.6999969482422,197.85000610351562,193.4499969482422,194.85000610351562,184170,191.67999954223632,197.38399993896485,189.83095223563058,1,0.0
2021-09-07,186.91139221191406,196.3000030517578,200.39999389648438,194.10000610351562,196.0,250875,191.87199951171874,197.14100006103516,189.63571457635788,1,0.0
2021-09-08,185.6259307861328,194.9499969482422,198.5,194.0,197.25,76342,192.05149948120118,196.9279998779297,189.46904790969123,1,0.0
2021-09-09,185.14984130859375,194.4499969482422,196.25,193.0500030517578,195.6999969482422,68550,192.18949951171874,196.6479998779297,189.61190505254837,1,0.0
2021-09-13,184.57855224609375,193.85000610351562,200.1999969482422,193.5,200.0,249955,192.36799957275392,196.45100006103516,189.95714314778647,1,0.0
2021-09-14,183.05508422851562,192.25,195.39999389648438,191.0500030517578,195.35000610351562,124926,192.52549957275392,196.26600006103516,189.9452383858817,1,0.0
2021-09-15,183.67396545410156,192.89999389648438,195.25,192.5,193.25,146362,192.69249954223633,196.0279998779297,190.03095209030877,1,0.0
2021-09-16,186.76853942871094,196.14999389648438,198.60000610351562,192.4499969482422,193.89999389648438,241979,192.89149948120118,195.78499969482422,190.32380894252233,1,0.0
2021-09-17,184.8641815185547,194.14999389648438,197.8000030517578,192.89999389648438,197.3000030517578,112236,193.05799942016603,195.61799957275392,190.66666594005767,1,0.0
2021-09-20,181.0554962158203,190.14999389648438,197.5,187.3000030517578,192.0,187269,193.1834992980957,195.37699951171874,190.66904631115142,1,0.0
2021-09-21,182.24571228027344,191.39999389648438,192.75,188.0500030517578,188.25,74342,193.30199920654297,195.2089993286133,190.96666535877046,1,0.0
2021-09-22,181.67442321777344,190.8000030517578,193.35000610351562,189.60000610351562,191.9499969482422,55544,193.41199920654296,195.02999938964842,191.30237978980654,1,0.0
2021-09-23,183.34071350097656,192.5500030517578,194.1999969482422,191.10000610351562,191.10000610351562,70426,193.58249923706055,194.9009994506836,191.66190374465216,1,0.0
2021-09-24,180.7698516845703,189.85000610351562,195.5,188.89999389648438,193.75,94225,193.7389993286133,194.6329995727539,191.81190418061755,1,0.0
2021-09-27,181.38876342773438,190.5,192.64999389648438,189.5,190.8000030517578,41792,193.92549926757812,194.33199951171875,192.04523722330728,1,0.0
2021-09-28,181.5791778564453,190.6999969482422,192.14999389648438,189.75,190.89999389648438,72270,194.08699920654297,194.1279995727539,192.3809516543434,1,0.0
2021-09-29,181.5791778564453,190.6999969482422,193.4499969482422,189.39999389648438,189.89999389648438,81883,194.24599914550782,193.9179995727539,192.62142799014137,0,-1.0
2021-09-30,184.05484008789062,193.3000030517578,195.0,189.64999389648438,191.35000610351562,104529,194.4689991760254,193.70799957275392,192.82380894252233,0,0.0
2021-10-01,177.91334533691406,186.85000610351562,193.0,185.5,192.14999389648438,394350,194.6264991760254,193.45799957275392,192.64761861165366,0,0.0
2021-10-04,181.81724548339844,190.9499969482422,194.35000610351562,187.3000030517578,187.8000030517578,1635631,194.76199920654298,193.18699951171874,192.53809465680803,0,0.0
2021-10-05,188.24440002441406,197.6999969482422,200.5,191.0,191.0,783268,194.89249923706055,193.07999938964844,192.67380850655692,0,0.0
2021-10-06,185.86398315429688,195.1999969482422,204.1999969482422,193.60000610351562,198.9499969482422,636213,195.06549926757813,192.78799926757813,192.6499989827474,0,0.0
2021-10-07,201.6700439453125,211.8000030517578,213.89999389648438,197.89999389648438,197.89999389648438,1868928,195.36699935913086,192.8709994506836,193.38809422084265,0,0.0
2021-10-08,197.528076171875,207.4499969482422,215.5500030517578,206.89999389648438,215.0,970755,195.65899932861328,192.96999938964845,193.98333231608072,0,0.0
2021-10-11,198.90870666503906,208.89999389648438,210.75,207.60000610351562,208.89999389648438,371891,195.94149932861328,193.15199920654297,194.67142740885416,0,0.0
2021-10-12,215.61935424804688,226.4499969482422,234.3000030517578,207.8000030517578,210.25,4510036,196.34649932861328,193.72499908447264,196.2238079252697,0,0.0
2021-10-13,215.61935424804688,226.4499969482422,239.3000030517578,224.10000610351562,227.4499969482422,1881639,196.7559992980957,194.3139990234375,197.85237920851935,0,0.0
2021-10-14,210.3824005126953,220.9499969482422,236.0,219.5,228.1999969482422,660152,197.10499923706055,194.66999908447266,199.18809363955543,0,0.0
2021-10-18,219.18995666503906,230.1999969482422,234.89999389648438,220.75,225.0,726416,197.56049926757814,195.28099914550782,200.8095223563058,0,0.0
2021-10-19,206.33566284179688,216.6999969482422,233.0,215.0,233.0,693189,197.84949920654296,195.61999908447265,201.88333202543714,0,0.0
2021-10-20,206.90696716308594,217.3000030517578,224.64999389648438,211.89999389648438,216.6999969482422,492502,198.17449920654298,195.95799926757812,203.17618960425966,0,0.0
2021-10-21,213.90542602539062,224.64999389648438,227.5,216.5,218.89999389648438,643957,198.6009991455078,196.48199920654298,204.759522937593,0,0.0
2021-10-22,213.61978149414062,224.35000610351562,226.5,219.25,225.8000030517578,363321,199.04749923706055,197.13999938964844,206.35714213053384,0,0.0
2021-10-25,211.23936462402344,221.85000610351562,229.0,213.5500030517578,225.0,440610,199.44699935913087,197.84499938964845,207.75238037109375,0,0.0
2021-10-26,211.00132751464844,221.60000610351562,227.0,219.0500030517578,222.0,187252,199.83449935913086,198.42699951171875,209.2642851329985,0,0.0
2021-10-27,212.57240295410156,223.25,226.5500030517578,219.14999389648438,222.35000610351562,434429,200.20999938964843,199.06999938964844,210.82380894252233,0,0.0
2021-10-28,211.7630615234375,222.39999389648438,234.0,220.75,223.0500030517578,626313,200.58549926757811,199.71799926757814,212.33333260672433,0,0.0
2021-10-29,208.81130981445312,219.3000030517578,225.8000030517578,216.14999389648438,222.0,279910,200.7429992675781,200.36499938964843,213.6952376592727,0,0.0
2021-11-01,209.66827392578125,220.1999969482422,224.0,218.0,224.0,144071,200.8884992980957,200.96699920654297,214.97618974958147,1,1.0
2021-11-02,215.0956573486328,225.89999389648438,227.5,218.0,220.1999969482422,311139,201.16049926757813,201.78199920654296,216.83571297781808,1,0.0
2021-11-03,235.66256713867188,247.5,250.39999389648438,226.8000030517578,226.85000610351562,4133316,201.5814993286133,203.05699920654297,219.52857026599702,1,0.0
2021-11-04,249.94515991210938,262.5,266.79998779296875,250.10000610351562,250.10000610351562,1687486,202.1534992980957,204.60699920654298,222.6142846970331,1,0.0
2021-11-08,251.32582092285156,263.95001220703125,269.6000061035156,258.5,266.70001220703125,1873329,202.7809994506836,206.15199951171874,225.88809494745163,1,0.0
2021-11-09,245.8984375,258.25,265.95001220703125,255.0,264.8999938964844,705013,203.36449951171875,207.60499938964844,228.0999995640346,1,0.0
2021-11-10,240.4234161376953,252.5,267.3999938964844,250.6999969482422,258.25,908009,203.84999954223633,208.98199951171875,230.2452378045945,1,0.0
2021-11-11,259.75250244140625,272.79998779296875,274.79998779296875,253.5500030517578,253.60000610351562,3030158,204.6009994506836,210.72499938964845,233.28809465680803,1,0.0
2021-11-12,252.7064666748047,265.3999938964844,276.70001220703125,263.0,274.5,840486,205.31299942016602,212.25199920654296,235.14285641624815,1,0.0
2021-11-15,246.94580078125,259.3500061035156,279.79998779296875,258.1000061035156,269.3999938964844,1480134,205.88749954223633,213.62799926757813,236.70952351888022,1,0.0
2021-11-16,249.51666259765625,262.04998779296875,266.0,257.3999938964844,258.0,417262,206.48349945068358,215.0039990234375,238.66666594005767,1,0.0
2021-11-17,241.66123962402344,253.8000030517578,264.25,250.6999969482422,260.70001220703125,315660,206.93249954223631,216.18299896240234,239.7904757545108,1,0.0
2021-11-18,236.51951599121094,248.39999389648438,258.1499938964844,244.0,255.10000610351562,458717,207.31049942016602,217.2369989013672,241.2999994187128,1,0.0
2021-11-22,220.09457397460938,231.14999389648438,254.25,228.6999969482422,248.6999969482422,800413,207.53749938964845,217.9339987182617,241.9595227922712,1,0.0
2021-11-23,230.28280639648438,241.85000610351562,243.6999969482422,230.5,231.0,559410,207.89999938964843,218.8719989013672,242.77857099260603,1,0.0
2021-11-24,227.42628479003906,238.85000610351562,245.0,236.85000610351562,243.85000610351562,280170,208.20399948120118,219.75999908447267,243.4690471830822,1,0.0
2021-11-25,230.94932556152344,242.5500030517578,244.60000610351562,236.89999389648438,238.85000610351562,237843,208.59249954223634,220.7339990234375,244.4547613234747,1,0.0
2021-11-26,216.14303588867188,227.0,241.5,225.64999389648438,239.9499969482422,529308,208.84749954223633,221.4289990234375,244.71190388997397,1,0.0
2021-11-29,211.00132751464844,221.60000610351562,232.0,217.60000610351562,225.0500030517578,569865,209.0154995727539,222.00299926757813,244.63333275204613,1,0.0
2021-11-30,210.76327514648438,221.35000610351562,228.60000610351562,218.25,223.6999969482422,243366,209.1459996032715,222.50699951171876,244.58333333333334,1,0.0
2021-12-01,224.1888885498047,235.4499969482422,237.4499969482422,222.3000030517578,222.3000030517578,747684,209.4754995727539,223.33299957275392,245.35238066173736,1,0.0
2021-12-02,224.99826049804688,236.3000030517578,239.75,232.10000610351562,234.8000030517578,295153,209.81649963378905,224.25599975585936,246.11904761904762,1,0.0
2021-12-03,230.23519897460938,241.8000030517578,243.5500030517578,236.9499969482422,236.9499969482422,323888,210.23649963378907,225.26399993896484,246.8761909121559,1,0.0
2021-12-06,229.14016723632812,240.64999389648438,248.4499969482422,238.39999389648438,241.8000030517578,331312,210.64549957275392,226.2609997558594,246.5500001453218,1,0.0
2021-12-07,224.33172607421875,235.60000610351562,243.0,233.10000610351562,241.89999389648438,182739,211.01149963378907,227.12199981689454,245.26904805501303,1,0.0
2021-12-08,228.6165008544922,240.10000610351562,242.8000030517578,236.5500030517578,236.8000030517578,150373,211.37999969482422,228.12699981689454,244.13333347865515,1,0.0
2021-12-09,229.61627197265625,241.14999389648438,246.6999969482422,240.14999389648438,241.3000030517578,174575,211.7359996032715,229.1399996948242,243.31904747372582,1,0.0
2021-12-10,226.902587890625,238.3000030517578,243.89999389648438,237.0,240.89999389648438,100399,212.1099996948242,230.09199981689454,242.64285714285714,1,0.0
2021-12-13,224.5697784423828,235.85000610351562,242.25,235.10000610351562,238.8000030517578,129748,212.45649978637695,230.995,240.88333420526413,1,0.0
2021-12-14,222.47499084472656,233.64999389648438,237.85000610351562,233.0,234.64999389648438,81498,212.75499969482422,231.80199981689452,239.37142944335938,1,0.0
2021-12-15,217.99977111816406,228.9499969482422,237.64999389648438,227.1999969482422,233.10000610351562,142171,213.0509996032715,232.64399963378906,237.92380995977493,1,0.0
2021-12-16,217.57130432128906,228.5,234.25,227.3000030517578,228.9499969482422,148402,213.29099960327147,233.3949996948242,236.32619149344308,1,0.0
2021-12-17,209.9539031982422,220.5,229.5,219.4499969482422,229.5,217335,213.4654995727539,233.85099975585936,234.740477062407,1,0.0
2021-12-20,199.76568603515625,209.8000030517578,217.89999389648438,208.0,217.89999389648438,252827,213.4654995727539,234.1429998779297,232.90238226027716,1,0.0
2021-12-21,204.9550323486328,215.25,218.5,207.25,210.5500030517578,167813,213.54149963378907,234.21199981689452,232.1452396937779,1,0.0
2021-12-22,205.4311065673828,215.75,219.8000030517578,214.4499969482422,216.35000610351562,144152,213.67399963378907,234.37799987792968,230.90238226027716,1,0.0
2021-12-23,206.28805541992188,216.64999389648438,223.0,215.25,216.1999969482422,124475,213.84249954223634,234.53299987792968,229.8452388218471,1,0.0
2021-12-24,203.33633422851562,213.5500030517578,218.60000610351562,212.10000610351562,216.10000610351562,134149,213.99999954223634,234.275,228.4642864408947,1,0.0
2021-12-27,200.1465301513672,210.1999969482422,212.8000030517578,203.1999969482422,212.8000030517578,128729,214.13199951171876,233.95,227.6642862955729,1,0.0
2021-12-28,203.71717834472656,213.9499969482422,216.0,210.5500030517578,210.5500030517578,106575,214.23999954223632,233.81,227.3000001453218,1,0.0
2021-12-29,209.5730438232422,220.10000610351562,223.4499969482422,214.25,215.0500030517578,221342,214.44449966430665,233.60800018310547,227.24047633579798,1,0.0
2021-12-30,208.57325744628906,219.0500030517578,222.5500030517578,218.0,219.9499969482422,78824,214.6374996948242,233.65500030517578,226.4595242454892,1,0.0
2021-12-31,212.66761779785156,223.35000610351562,226.0,218.10000610351562,218.10000610351562,138566,214.86699981689452,233.77600036621095,225.84285772414435,1,0.0
